Name|Description|Code|Image|Price|Sale Price|Category
Banana Sassy Spheres Yellow Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered yellow and white stripes and a fabulous banana flavor. Pluto’s surface is believed to be rocky, unlike these super smooth yellow and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight! <br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Banana<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Yellow Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131514|/assets/item/regular/sassy-spheres-petite-yellow-131514-im.jpg|19.50|""|Little Candy
Orange Sassy Spheres Orange Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered orange and white stripes and a fabulous orange flavor. Pluto’s surface is believed to be rocky, unlike these super smooth orange and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight!<br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Orange<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Orange Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131513|/assets/item/regular/sassy-spheres-petite-orange-131513-im.jpg|19.50|""|Little Candy
Cherry Sassy Spheres Red Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered red and white stripes and a fabulous cherry flavor. Pluto’s surface is believed to be rocky, unlike these super smooth red and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight!<br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Cherry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Red Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131512|/assets/item/regular/sassy-spheres-petite-red-131512-im.jpg|19.50|""|Little Candy
Pink Sassy Suckers Petite Striped Ball Lollipops: 400-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>If you’ve ever taken Astronomy 101, you learned that acclaimed comet hunter Charles Messier catalogued a number of bright and colored celestial star objects in late 1700s France that bear his name. Arguably the most famous Messier object is the Pleiades, or the Seven Sisters, visible within the constellation Taurus. This globular cluster contains a handful of very young, hot stars that glow in a beautiful blue hue. Like the Pleiades, these tiny Striped Ball Lollipops are small, vibrantly colored, and make a big impact on the scene with their flashy look and potent fruity taste. Thick pink and white stripes stretch happily across the baby pop’s spherical surface, invisibly tied on either side of the hard candy bit. A half-inch sized strawberry-flavored sphere sits atop a stick that measures a little over an inch and a half, making this delightful confection the perfect individual topper to cupcakes, or en masse as an ideal adornment for a gourmet cake for a circus or boardwalk-themed birthday party. This tiny, two-bite pink and white wrapped treat is so tasty, you won’t be able to keep them within your sights for long. They taste too good!<br><br><strong>Sucker Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Total Length: 2.5 Inches<br>
Net Weight: 5 Grams<br>
Flavor: Strawberry<br><br>
Unit Price = $0.05/piece.<br><br>
Bag contains 400 Pink Sassy Suckers Petite Striped Ball Lollipops.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131504|/assets/item/regular/sassy-petite-pops-pink-131504-im2.jpg|20.00|""|Little Candy
Purple Sassy Suckers Petite Striped Ball Lollipops: 400-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>If you’ve ever taken Astronomy 101, you learned that acclaimed comet hunter Charles Messier catalogued a number of bright and colored celestial star objects in late 1700s France that bear his name. Arguably the most famous Messier object is the Pleiades, or the Seven Sisters, visible within the constellation Taurus. This globular cluster contains a handful of very young, hot stars that glow in a beautiful blue hue. Like the Pleiades, these tiny Striped Ball Lollipops are small, vibrantly colored, and make a big impact on the scene with their flashy look and potent fruity taste. Thick purple and white stripes stretch happily across the baby pop’s spherical surface, invisibly tied on either side of the hard candy bit. A half-inch sized grape-flavored sphere sits atop a stick that measures a little over an inch and a half, making this delightful confection the perfect individual topper to cupcakes, or en masse as an ideal adornment for a gourmet cake for a circus or boardwalk-themed birthday party. This tiny, two-bite purple and white wrapped treat is so tasty, you won’t be able to keep them within your sights for long. They taste too good!<br><br><strong>Sucker Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Total Length: 2.5 Inches<br>
Net Weight: 5 Grams<br>
Flavor: Grape<br><br>
Unit Price = $0.05/piece.<br><br>
Bag contains 400 Purple Sassy Suckers Petite Striped Ball Lollipops.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131503|/assets/item/regular/sassy-petite-pops-purple-131503-im2.jpg|20.00|""|Little Candy
Astro World's Largest Gummy Bear Gift Box|"
   
        <br><p id=""longDescription""></p>
<div>Soft, chewy and pudgy, just like a real bear, this 4.5-pound gummy giant features three layers of color and flavor:<br><b>Red - Cherry<br>
Yellow - Lemon<br>
Green - Lime</b><br><br>
The World’s Largest Non-Gummy Bear was a polar bear weighing in at over 2,200 pounds.  Due to some concerns regarding shipping logistics and potential ant infestation, the gummy variety is a tad smaller.  Nonetheless, Astro is 12,600 calories of cherry, lemon and lime flavor.  That’s more than six days of caloric intake at the standard US Recommended Daily Allowance (although the USRDA probably isn’t in love with the idea of eating nothing but sugar for six days).  Impress all your friends, intimidate all your enemies.  Own the king of the gummy castle.<br><br>
•The World's Largest Gummy Bears!™ are over 1,000 times larger than a regular gummy bear!<br>
•These giant gummy bears have a whopping 12,600 calories!<br>
•Over 90 servings per bear.<br>
•BIGGER than a FOOTBALL!<br>
•He is truly the ""World's largest edible gummy bear made for retail distribution World-Wide!""<br>
•Hand made by gummy artisans in the USA with the best ingredients.<br>
•Gluten-free<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|125072|/assets/item/regular/image-125072.jpg|39.50|""|Giant Candy
Blue & Red Giant 2-Foot-Long Gummy Worm|"
   
        <br><p id=""longDescription""></p>
<div>Behold, the Giant Gummy Worm – gentle leviathan of the gummy candy universe.  This benign, segmented invertebrate might be low on the evolutionary totem pole compared to the mammalian gummy bear, but what it lacks in complexity it more than makes up for in delicious dual-flavored gummy goodness of Blue Raspberry and Red Cherry.  Primitive candy-loving tribes would hunt these noble creatures in dirt made of cookies and pudding in hopes of feeding their families for weeks.  Now you can do the same by ordering one.   <br><br>
• 2 feet long... About 3 pounds! That is roughly the same weight as the world’s largest non-gummy worm, Microchaetus rappi.<br><br>
• Giant Gummy Worms come with two flavors although these gummy candies are so big some refer to them as ""time zones"".<br><br>
• Worm your way out of a sticky situation with this giant gummy at your side.<br><br>
• Hook this onto your fishing line to entice the really big bass.<br><br>
• Great for aerating your candy garden soil.<br><br>
• Forget cakes... who wouldn't love a giant gummy worm at their birthday party.<br><br>
• Giant Gummy Worms are 2 feet long.  About 65.7 million of them would stretch around the world.<br><br>
• Handmade in the USA by master gummy artisans.<br><br>
• Gluten free.</div>
    "|125665|/assets/item/regular/image-125665.jpg|29.50|""|Giant Candy
Enormous 4-Inch Jawbreaker Candy Ball|"
   
        <br><p id=""longDescription""></p>
<div>The world's largest jawbreaker! Weighing in at nearly 2 pounds, this enormous candy ball might qualify as a planetary body if it were orbiting in outer space. Makes the perfect gift for the candy lover in your life.<br><br><b>Ball Diameter:</b> 4 Inches<br><br>
Shipping Weight ~ 2.5 lbs. Made in Canada.</div>
    "|125612|/assets/item/regular/image-125612.jpg|9.90|""|Giant Candy
Giant 9-Inch Psychedelic Swirl Lollipop|"
   
        <br><p id=""longDescription""></p>
<div>The largest lollipop of it's kind, this amazing candy creation features a psychedelic rainbow of swirling colors and a fabulous cherry flavor!<br><br><b>Sucker Specifications-</b><br>
Net Weight: 24 Ounces<br>
Diameter: 9 Inches<br>
Thickness: 1/2 Inch<br>
Total Length: 17 Inches<br><br>
Box contains 1 cellophane wrapped Giant Psychedelic Rainbow Swirl Lollipop. Made in the USA.<br><br>
Shipping Weight ~ 4 lbs.<br><br><b>ATTENTION:</b> These suckers are handmade by people.<br>
Swirl shape and candy color shade may vary by manufacturing batch.</div>
    "|125669|/assets/item/regular/image-125669.jpg|29.50|""|Giant Candy
Nerds Giant Gumballs: 18-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>What could be more cool than a Nerd? How about a Giant Nerd! These mammoth sized gumballs are stuffed full of yummy Nerds candy from Willy Wonka. The perfect candy surprise once your teeth have gnawed through the thick gum encasement. This assortment includes a variety of brightly colored gumballs.<br><br>
Unit Price = $1.00/gumball.<br><br>
Display box contains 18 wrapped Giant Nerds Gumballs, each with a net weight of 2.3 ounces. Made in Canada.<br><br>
Shipping Weight ~ 3 lbs.</div>
    "|127413|/assets/item/regular/image-127413.jpg|18.00|""|Giant Candy
Puffy Poles Pink & White Jumbo Marshmallow Twists: 1KG Bag|"
   
        <br><p id=""longDescription""></p>
<div>Unlike many fly-by-night novelty marshmallows that trade solely on their looks like a sub-par beauty queen, Pink &amp; White Jumbo Marshmallow Twists have a truly superlative mallow taste that will satisfy more than your visual and tactile senses. These puffy pillars of toothsome sugar-cushion deliver the genuine goods when you bite down on them. And with their fun pink spirals and slightly unorthodox elongated cylindrical shape, they don’t slouch in the looks department either. You can almost hear the cheesy emcee sing ""There She Is."" Hot chocolate and s'mores have never been luckier.<br><br><b>Marshmallow Dimensions (Inches):</b> 2 3/4 x 1 x 1<br><br>
Bag contains 1 kilogram (2.2 pounds) of Puffy Poles Pink &amp; White Jumbo Marshmallow Twists Candy...that's about 120 pieces.<br><br>
Shipping Weight ~ 3 lbs. Made in Spain.</div>
    "|130084|/assets/item/regular/image-130084.jpg|9.90|""|Giant Candy
Puffy Poles Lavender & White Jumbo Marshmallow Twists: 1KG Bag|"
   
        <br><p id=""longDescription""></p>
<div>Plump and pale purple, these soft, grape flavored cylinders are perfect for candy buffets and dessert tables. Serve them up in a large glass bowl with tongs for a dramatic effect that's sure to be the hit of the party!<br><br><b>Marshmallow Dimensions (Inches):</b> 2 3/4 x 1 x 1<br><br>
Bag contains 1 kilogram (2.2 pounds) of Puffy Poles Lavender &amp; White Jumbo Marshmallow Twists Candy...that's about 120 pieces.<br><br>
Shipping Weight ~ 3 lbs. Made in Spain.</div>
    "|131055|/assets/item/regular/Lavender-Puffy-Poles-131055-im.jpg|9.90|""|Giant Candy
Giant Gumby Gummy Candy|"
   
        <br><p id=""longDescription""></p>
<div>Go ahead, play with your food! Iconic Claymation superstar Gumby bursts back on the scene in a fun, flavorful form. This yummy giant green apple gummy is certain to win over a new generation with his zany antics and malleable mannerisms. When the legendary Art Clokey brought Gumby and Pokey to life in his ground-breaking animated films of the 1950’s, he borrowed elements of jazz, poetry and sculpture. Little did he know how mass-appealing his artistic vision would be! Way yummier than clay, superstar Gumby’s transformation into tasty gummy candy has kids of all ages cheering. If you have a heart, Gummy Gumby's a part of YOU!<br><br><strong>Gumby Dimensions-</strong><br>
Total Length: 6 Inches <br>
Total Width: 2 Inches<br><br>
Package contains one Giant Gumby Gummy Candy.<br>
Made in the USA.<br><br>
Shipping Weight ~ 1 lb.</div>
    "|131493|/assets/item/regular/giant-gumby-131493-im.jpg|9.90|""|Giant Candy
